Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
Female,No,27,No,Other,8.0,Low,4.0,Cat_4,D
Male,Yes,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D
Female,No,25,Yes,Healthcare,2.0,Low,1.0,Cat_6,D
Female,No,29,No,Engineer,0.0,Low,6.0,Cat_4,C
Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,Yes,56,Yes,Artist,1.0,Average,1.0,Cat_6,C
Male,Yes,48,Yes,Artist,8.0,Average,4.0,Other,C
Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
Female,Yes,39,Yes,Other,8.0,High,2.0,Cat_6,D
Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,B
Female,No,26,No,Other,3.0,Low,3.0,Cat_3,A
Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4,A
Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
Female,No,37,Yes,Entertainment,1.0,Low,2.0,Other,C
Female,Yes,53,Yes,Other,6.0,Low,1.0,Cat_6,D
Male,Yes,62,Yes,Other,8.0,Average,2.0,Cat_6,C
Male,Yes,41,Yes,Artist,11.0,High,2.0,Cat_6,A
Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
Female,No,42,Yes,Engineer,11.0,Low,1.0,Cat_6,D
Male,Yes,75,Yes,Other,2.0,Low,1.0,Cat_6,D
Female,No,36,Yes,Artist,5.0,Low,2.0,Cat_6,D
Male,No,28,Yes,Healthcare,6.0,Low,5.0,Other,D
Female,No,49,Yes,Doctor,0.0,Low,2.0,Cat_6,D
Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
Male,No,26,No,Engineer,0.0,Low,4.0,Cat_4,D
Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
Male,Yes,35,Yes,Other,8.0,High,4.0,Cat_6,C
Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
Male,Yes,41,Yes,Artist,0.0,High,5.0,Cat_6,B
Male,Yes,71,No,Other,0.0,High,1.0,Cat_6,A
Male,Yes,69,No,Artist,2.0,Low,2.0,Cat_6,A
Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6,D
Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A
Female,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
Female,Yes,70,No,Other,3.0,High,2.0,Cat_6,A
Female,Yes,89,No,Other,1.0,High,2.0,Cat_6,A
Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,C
Male,No,28,Yes,Healthcare,14.0,Low,1.0,Cat_6,D
Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,B
Female,Yes,22,No,Healthcare,0.0,Low,6.0,Other,D
Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,D
Female,Yes,41,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
Female,No,21,No,Healthcare,14.0,Low,4.0,Cat_6,D
Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
Male,Yes,88,No,Other,0.0,Low,4.0,Cat_6,B
Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D
Female,Yes,35,No,Engineer,2.0,High,4.0,Cat_4,D
Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,B
Female,No,33,No,Doctor,0.0,Low,2.0,Cat_6,A
Male,Yes,61,No,Entertainment,1.0,Low,5.0,Cat_6,A
Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,B
Male,No,22,No,Healthcare,2.0,Low,2.0,Cat_3,D
Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6,C
Female,No,27,No,Other,9.0,Low,1.0,Cat_4,A
Female,No,25,Yes,Engineer,8.0,Low,2.0,Cat_6,A
Male,Yes,70,Yes,Other,1.0,High,2.0,Cat_6,C
Female,Yes,32,No,Engineer,5.0,Low,3.0,Other,A
Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
Male,Yes,35,No,Other,0.0,Low,3.0,Cat_4,D
Female,No,25,No,Other,0.0,Low,4.0,Cat_6,C
Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
Male,Yes,40,No,Doctor,1.0,Average,5.0,Cat_4,A
Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6,A
Male,No,23,No,Healthcare,8.0,Low,3.0,Cat_6,D
Male,Yes,55,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
Female,Yes,52,No,Artist,11.0,Average,4.0,Cat_4,A
Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6,D
Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C
Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
Male,No,31,No,Other,4.0,Low,5.0,Other,D
Female,Yes,42,Yes,Artist,3.0,High,3.0,Other,C
Male,Yes,47,Yes,Other,1.0,Low,1.0,Cat_6,B
Female,No,31,Yes,Healthcare,9.0,Low,3.0,Other,A
Female,Yes,59,No,Artist,3.0,Average,4.0,Cat_4,A
Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C
Female,No,33,No,Healthcare,8.0,Low,1.0,Cat_4,C
Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A
Male,Yes,40,No,Doctor,0.0,Average,2.0,Cat_3,D
Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,C
Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
Female,Yes,56,Yes,Other,0.0,Average,2.0,Cat_6,C
Male,Yes,57,Yes,Other,5.0,High,2.0,Cat_6,A
Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
Male,Yes,45,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
Female,No,52,Yes,Artist,1.0,Low,3.0,Cat_6,C
Male,Yes,38,No,Other,1.0,Average,5.0,Other,B
Male,Yes,61,Yes,Entertainment,4.0,Average,2.0,Other,B
Female,No,42,Yes,Entertainment,5.0,Low,7.0,Cat_6,A
Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,B
Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
Female,Yes,36,No,Artist,2.0,Average,4.0,Cat_3,C
Male,Yes,80,Yes,Other,1.0,High,2.0,Cat_6,B
Female,No,20,No,Healthcare,0.0,Low,6.0,Cat_6,D
Male,Yes,56,No,Other,0.0,High,5.0,Cat_4,B
Female,Yes,51,Yes,Artist,1.0,High,5.0,Cat_6,C
Female,Yes,73,No,Engineer,1.0,Low,3.0,Cat_6,A
Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_3,B
Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
Female,Yes,51,Yes,Artist,6.0,Average,5.0,Cat_6,C
Male,No,25,No,Artist,0.0,Low,1.0,Cat_4,D
Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,B
Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6,A
Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B
Female,No,32,No,Entertainment,12.0,Low,5.0,Cat_6,D
Male,No,22,No,Doctor,8.0,Low,3.0,Cat_6,D
Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,B
Male,Yes,75,No,Other,1.0,High,2.0,Cat_6,D
Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,B
Male,Yes,59,Yes,Artist,4.0,High,4.0,Cat_6,B
Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Other,B
Female,Yes,37,Yes,Artist,5.0,High,3.0,Cat_6,C
Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,C
Male,Yes,81,Yes,Other,9.0,Low,1.0,Cat_6,B
Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,D
Female,No,33,No,Healthcare,8.0,Low,4.0,Cat_6,D
Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
Male,Yes,25,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6,B
Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,A
Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,A
Female,No,43,No,Doctor,4.0,Low,6.0,Other,B
Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3,D
Female,No,41,No,Other,1.0,Low,5.0,Cat_3,D
Female,Yes,38,No,Doctor,1.0,Average,3.0,Cat_4,A
Female,Yes,60,Yes,Artist,0.0,High,2.0,Cat_3,C
Male,Yes,63,Yes,Artist,9.0,Low,1.0,Cat_6,A
Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_4,D
Male,Yes,52,Yes,Other,1.0,High,4.0,Cat_6,C
Male,No,42,Yes,Other,1.0,Low,2.0,Cat_6,D
Female,Yes,52,Yes,Artist,3.0,Low,2.0,Cat_4,B
Male,Yes,56,Yes,Doctor,0.0,Low,1.0,Cat_6,A
Female,No,22,No,Healthcare,5.0,Low,3.0,Other,D
Female,No,41,No,Artist,0.0,Low,1.0,Cat_6,A
Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
Female,No,39,No,Healthcare,4.0,Low,3.0,Cat_6,D
Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C
Female,No,31,Yes,Engineer,9.0,Low,3.0,Cat_6,D
Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,D
Male,Yes,21,No,Entertainment,0.0,Low,3.0,Cat_6,D
Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4,A
Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3,B
Female,Yes,51,Yes,Artist,0.0,Average,4.0,Other,C
Female,No,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
Female,No,22,No,Engineer,1.0,Low,4.0,Cat_6,D
Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,Yes,46,No,Other,6.0,High,6.0,Cat_6,C
Female,No,22,No,Other,8.0,Low,1.0,Cat_6,D
Female,Yes,60,No,Other,1.0,Average,3.0,Cat_6,B
Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_6,B
Female,Yes,51,Yes,Artist,1.0,Average,2.0,Other,C
Female,No,30,No,Healthcare,7.0,Low,6.0,Cat_4,C
Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
Male,No,22,No,Other,4.0,Low,3.0,Cat_6,A
Female,No,26,No,Healthcare,6.0,Low,3.0,Other,D
Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,Yes,42,Yes,Entertainment,9.0,Low,5.0,Cat_6,D
Male,Yes,41,No,Doctor,1.0,Average,2.0,Cat_4,A
Male,Yes,38,No,Artist,1.0,Average,3.0,Cat_6,C
Female,No,26,No,Healthcare,1.0,Low,8.0,Cat_4,C
Male,Yes,52,Yes,Other,1.0,Average,6.0,Cat_6,B
Male,Yes,68,No,Other,4.0,High,3.0,Other,B
Male,Yes,59,No,Entertainment,8.0,Average,3.0,Cat_6,C
Female,No,72,No,Other,8.0,Average,2.0,Cat_6,D
Female,No,26,No,Other,9.0,Low,2.0,Cat_6,A
Female,No,37,Yes,Entertainment,1.0,Low,2.0,Other,D
Female,Yes,47,No,Other,0.0,Low,1.0,Cat_6,A
Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B
Female,Yes,86,Yes,Other,0.0,High,2.0,Cat_6,C
Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
Female,Yes,32,No,Doctor,6.0,High,6.0,Cat_4,B
Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,D
Female,Yes,84,No,Other,0.0,High,2.0,Cat_6,B
Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,B
Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Other,B
Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,B
Female,Yes,86,Yes,Other,9.0,High,2.0,Cat_6,C
Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D
Female,Yes,65,Yes,Engineer,1.0,Low,1.0,Cat_6,B
Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
Male,Yes,35,Yes,Artist,5.0,Low,1.0,Cat_6,B
Female,Yes,37,Yes,Other,0.0,Low,3.0,Cat_3,A
Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,B
Male,Yes,25,Yes,Other,1.0,Low,1.0,Other,A
Male,Yes,36,No,Other,1.0,High,3.0,Cat_6,B
Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
Male,No,31,Yes,Entertainment,1.0,Low,1.0,Other,A
Female,Yes,25,Yes,Other,9.0,Average,2.0,Cat_4,A
Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
Female,No,29,Yes,Artist,14.0,Low,2.0,Cat_6,B
Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,B
Male,Yes,40,Yes,Artist,6.0,Low,1.0,Cat_6,A
Female,Yes,36,Yes,Artist,1.0,Average,5.0,Cat_6,C
Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
Male,Yes,62,No,Other,0.0,High,4.0,Cat_6,B
Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,B
Male,No,21,No,Healthcare,0.0,Low,5.0,Other,D
Female,Yes,68,No,Other,1.0,Low,2.0,Cat_4,B
Male,No,29,Yes,Healthcare,1.0,Low,1.0,Other,D
Male,No,23,No,Doctor,6.0,Low,4.0,Other,D
Female,No,40,Yes,Healthcare,9.0,Low,1.0,Cat_4,D
Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_6,C
Male,Yes,73,Yes,Other,0.0,High,2.0,Cat_6,C
Female,Yes,59,No,Other,1.0,Average,4.0,Other,D
Female,No,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
Female,No,33,No,Engineer,0.0,Low,7.0,Cat_4,A
Female,No,21,No,Artist,1.0,Low,4.0,Cat_6,D
Female,Yes,72,No,Other,0.0,High,7.0,Cat_3,D
Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,A
Male,Yes,75,Yes,Other,2.0,Low,1.0,Cat_6,D
Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
Male,Yes,60,Yes,Other,5.0,High,3.0,Cat_6,C
Male,Yes,72,No,Other,0.0,High,2.0,Cat_6,B
Male,Yes,57,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
Male,Yes,51,No,Other,0.0,Low,4.0,Cat_4,B
Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A
Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,C
Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_3,D
Female,Yes,63,Yes,Other,0.0,Low,2.0,Cat_6,D
Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
Male,Yes,56,Yes,Other,1.0,Low,3.0,Other,D
Female,No,22,No,Doctor,1.0,Low,4.0,Other,B
Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6,B
Male,Yes,37,Yes,Other,1.0,Average,2.0,Cat_6,B
Female,Yes,57,Yes,Artist,4.0,Average,3.0,Cat_6,C
Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,C
Male,No,35,Yes,Entertainment,8.0,Low,5.0,Cat_6,C
Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,C
Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,A
Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6,C
Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6,C
Male,Yes,68,Yes,Artist,0.0,High,1.0,Cat_6,A
Male,Yes,65,Yes,Other,0.0,High,2.0,Cat_6,A
Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,B
Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,B
Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
Male,Yes,83,No,Other,0.0,High,3.0,Cat_3,D
Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D
Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
Male,Yes,41,No,Other,1.0,High,2.0,Cat_4,B
Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6,A
Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,C
Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
Female,Yes,75,Yes,Entertainment,0.0,High,2.0,Cat_6,B
Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C
Female,No,27,Yes,Other,12.0,Low,3.0,Cat_6,A
Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,D
Male,No,47,No,Artist,3.0,Low,3.0,Other,B
Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,C
Female,Yes,82,Yes,Other,1.0,High,2.0,Cat_6,A
Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
Male,Yes,65,Yes,Artist,1.0,Low,1.0,Cat_6,A
Male,No,50,Yes,Artist,1.0,Low,3.0,Cat_3,B
Male,Yes,39,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
Male,No,23,No,Doctor,4.0,Low,3.0,Cat_6,C
Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
Male,No,25,Yes,Doctor,8.0,Low,5.0,Cat_6,D
Male,Yes,38,Yes,Artist,5.0,Low,7.0,Cat_6,A
Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,D
Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,B
Male,Yes,43,Yes,Doctor,1.0,Low,4.0,Cat_3,A
Female,No,32,No,Doctor,1.0,Low,3.0,Cat_4,D
Female,No,37,No,Other,8.0,Low,1.0,Cat_6,D
Female,No,25,No,Doctor,0.0,Low,4.0,Cat_4,A
Male,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
Female,No,49,Yes,Engineer,9.0,Low,1.0,Cat_6,A
Female,No,37,Yes,Other,0.0,Low,1.0,Cat_6,D
Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
Male,No,25,No,Other,12.0,Low,3.0,Cat_6,A
Male,No,31,No,Healthcare,2.0,Low,5.0,Other,A
Male,Yes,32,Yes,Doctor,9.0,Average,2.0,Cat_4,A
Male,Yes,85,Yes,Other,0.0,Low,1.0,Cat_6,B
Female,Yes,58,Yes,Other,0.0,High,2.0,Other,B
Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,Cat_6,B
Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3,A
Female,No,31,Yes,Other,0.0,Low,1.0,Cat_6,D
Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
Male,Yes,69,No,Other,0.0,Average,4.0,Other,D
Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,A
Female,Yes,37,Yes,Artist,5.0,Average,3.0,Cat_6,B
Female,Yes,53,Yes,Artist,1.0,Low,2.0,Cat_6,C
Female,Yes,52,Yes,Engineer,4.0,High,2.0,Cat_4,B
Female,Yes,82,No,Other,1.0,High,2.0,Cat_6,B
Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
Female,No,30,Yes,Healthcare,12.0,Low,6.0,Cat_6,D
Female,Yes,51,Yes,Engineer,0.0,Low,1.0,Cat_6,A
Male,Yes,27,No,Entertainment,0.0,Average,3.0,Cat_6,A
Male,Yes,62,Yes,Doctor,5.0,Low,1.0,Cat_3,B
Female,Yes,36,No,Engineer,0.0,Low,3.0,Other,B
Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,B
Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,B
Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,D
Female,Yes,36,Yes,Other,8.0,Average,2.0,Other,B
Female,Yes,74,Yes,Doctor,1.0,Low,2.0,Cat_6,B
Male,Yes,46,Yes,Other,6.0,Average,3.0,Cat_3,C
Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
Female,Yes,77,Yes,Other,6.0,High,2.0,Cat_6,B
Female,No,25,Yes,Artist,1.0,Low,1.0,Cat_6,B
Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
Male,Yes,65,Yes,Doctor,5.0,Low,4.0,Cat_4,A
Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C
Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,65,Yes,Artist,0.0,Average,4.0,Other,B
Male,No,26,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
Male,Yes,73,Yes,Other,1.0,High,3.0,Cat_6,C
Female,Yes,47,Yes,Artist,0.0,Average,5.0,Cat_6,C
Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
Female,No,19,No,Healthcare,4.0,Low,5.0,Cat_6,D
Female,Yes,45,No,Artist,6.0,Low,1.0,Cat_6,A
Female,Yes,46,Yes,Other,8.0,Average,3.0,Cat_3,C
Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,Yes,49,Yes,Artist,4.0,Average,4.0,Cat_6,C
Male,Yes,78,No,Other,0.0,High,2.0,Cat_6,B
Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,A
Female,No,21,No,Healthcare,0.0,Low,7.0,Cat_3,D
Male,Yes,27,Yes,Entertainment,0.0,Low,4.0,Other,D
Male,Yes,49,Yes,Artist,1.0,Average,4.0,Other,A
Female,Yes,48,No,Engineer,1.0,Average,6.0,Cat_3,A
Female,Yes,70,No,Other,0.0,High,2.0,Cat_4,D
Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_3,B
Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3,D
Male,No,27,Yes,Healthcare,9.0,Low,4.0,Cat_6,B
Male,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4,B
Male,No,25,No,Healthcare,3.0,Low,5.0,Other,D
Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
Female,No,35,Yes,Healthcare,3.0,Low,6.0,Other,D
Female,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,A
Male,Yes,31,No,Other,9.0,Low,1.0,Cat_4,A
Male,Yes,35,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
Female,Yes,27,Yes,Other,1.0,Average,2.0,Cat_6,A
Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,A
Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6,D
Female,No,30,No,Artist,0.0,Low,2.0,Cat_6,C
Female,No,39,Yes,Artist,5.0,Low,3.0,Cat_6,B
Male,Yes,61,No,Healthcare,1.0,Low,3.0,Cat_6,A
Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,D
Female,Yes,49,No,Other,1.0,Average,3.0,Cat_4,A
Male,Yes,39,No,Other,5.0,High,3.0,Cat_4,D
Male,Yes,33,Yes,Doctor,10.0,Average,2.0,Other,D
Male,No,29,Yes,Healthcare,5.0,Low,4.0,Other,D
Female,Yes,76,Yes,Other,0.0,High,2.0,Cat_6,B
Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,C
Male,No,33,No,Healthcare,0.0,Low,5.0,Other,C
Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_6,C
Female,Yes,49,Yes,Artist,3.0,Low,2.0,Cat_6,B
Female,No,40,Yes,Artist,1.0,Low,1.0,Other,B
Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
Female,No,30,Yes,Other,6.0,Low,1.0,Cat_6,D
Female,Yes,68,Yes,Other,0.0,Low,1.0,Cat_6,C
Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_6,D
Male,Yes,61,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
Male,No,25,Yes,Artist,7.0,Low,1.0,Other,A
Male,Yes,61,Yes,Other,4.0,High,2.0,Cat_6,B
Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
Female,No,26,No,Other,8.0,Low,1.0,Cat_6,D
Female,No,42,Yes,Artist,0.0,Low,2.0,Other,B
Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,D
Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,B
Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,No,22,No,Healthcare,8.0,Low,5.0,Other,D
Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
Female,No,27,Yes,Healthcare,3.0,Low,4.0,Other,D
Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6,A
Male,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,C
Female,Yes,42,No,Doctor,9.0,Average,3.0,Cat_4,D
Female,Yes,56,Yes,Artist,1.0,Low,1.0,Cat_6,B
Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
Male,Yes,26,Yes,Artist,5.0,Average,1.0,Cat_6,A
Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,B
Female,No,20,No,Healthcare,4.0,Low,4.0,Cat_6,D
Male,Yes,83,No,Other,0.0,Low,7.0,Cat_6,D
Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,C
Female,Yes,87,No,Other,0.0,Low,1.0,Cat_4,A
Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A
